code,vulnerable,vulnerability,vulnerable_line,patched_line,vulnerable_code,patched_code,file_name
"/* minor is bits 31-20 and 7-0, major is 15-8 */
static char *convert_tty(int tty_nr)
{
  static char buf[20];
  sprintf(buf, ""%d:%d"",(tty_nr & 0xff00)>>8,(tty_nr & 0xff)|((tty_nr & 0xfff00000)>>20));
",1,unused,125,unused,"/* minor is bits 31-20 and 7-0, major is 15-8 */
static char *convert_tty(int tty_nr)
{
  static char buf[20];
  sprintf(buf, ""%d:%d"",(tty_nr & 0xff00)>>8,(tty_nr & 0xff)|((tty_nr & 0xfff00000)>>20));
",unused,psmiscdebian-src2Fprtstat.c
"    } else if (*here >= ' ' && *here <= '~') {
      out_char(*here);
      strcount++;
    } else {
      sprintf(tmpstr, ""\\%03o"", (unsigned char) *here);
",1,unused,584,unused,"    } else if (*here >= ' ' && *here <= '~') {
      out_char(*here);
      strcount++;
    } else {
      sprintf(tmpstr, ""\\%03o"", (unsigned char) *here);
",unused,psmiscdebian-src2Fpstree.c
"	    if ((thread_comm = strchr(readbuf, '('))
		    && (endcomm = strrchr(thread_comm, ')'))) {
		++thread_comm;
		*endcomm = '\0';
		sprintf(threadname, ""{%.*s}"", COMM_LEN, thread_comm);
",1,unused,814,unused,"	    if ((thread_comm = strchr(readbuf, '('))
		    && (endcomm = strrchr(thread_comm, ')'))) {
		++thread_comm;
		*endcomm = '\0';
		sprintf(threadname, ""{%.*s}"", COMM_LEN, thread_comm);
",unused,psmiscdebian-src2Fpstree.c
"	    }
	}
    }
    /* Fall back to old method */
    sprintf(threadname, ""{%.*s}"", COMM_LEN, comm);
",1,unused,821,unused,"	    }
	}
    }
    /* Fall back to old method */
    sprintf(threadname, ""{%.*s}"", COMM_LEN, comm);
",unused,psmiscdebian-src2Fpstree.c
"    pid = (pid_t) strtol(de->d_name, &endptr, 10);
    if (endptr != de->d_name && endptr[0] == '\0') {
      if (! (path = malloc(strlen(PROC_BASE) + strlen(de->d_name) + 10)))
        exit(2);
      sprintf(path, ""%s/%d/stat"", PROC_BASE, pid);
",1,unused,870,unused,"    pid = (pid_t) strtol(de->d_name, &endptr, 10);
    if (endptr != de->d_name && endptr[0] == '\0') {
      if (! (path = malloc(strlen(PROC_BASE) + strlen(de->d_name) + 10)))
        exit(2);
      sprintf(path, ""%s/%d/stat"", PROC_BASE, pid);
",unused,psmiscdebian-src2Fpstree.c
"        exit(2);
      sprintf(path, ""%s/%d/stat"", PROC_BASE, pid);
      if ((file = fopen(path, ""r"")) != NULL) {
        empty = 0;
        sprintf(path, ""%s/%d"", PROC_BASE, pid);
",1,unused,873,unused,"        exit(2);
      sprintf(path, ""%s/%d/stat"", PROC_BASE, pid);
      if ((file = fopen(path, ""r"")) != NULL) {
        empty = 0;
        sprintf(path, ""%s/%d"", PROC_BASE, pid);
",unused,psmiscdebian-src2Fpstree.c
"              int thread;

              if (! (taskpath = malloc(strlen(path) + 10)))
                exit(2);
              sprintf(taskpath, ""%s/task"", path);
",1,unused,905,unused,"              int thread;

              if (! (taskpath = malloc(strlen(path) + 10)))
                exit(2);
              sprintf(taskpath, ""%s/task"", path);
",unused,psmiscdebian-src2Fpstree.c
"              free(taskpath);
              if (!print_args)
                add_proc(comm, pid, ppid, pgid, st.st_uid, NULL, 0, 0, scontext);
              else {
                sprintf(path, ""%s/%d/cmdline"", PROC_BASE, pid);
",1,unused,930,unused,"              free(taskpath);
              if (!print_args)
                add_proc(comm, pid, ppid, pgid, st.st_uid, NULL, 0, 0, scontext);
              else {
                sprintf(path, ""%s/%d/cmdline"", PROC_BASE, pid);
",unused,psmiscdebian-src2Fpstree.c
"				if (isprint(*cptr))
					pptr->command[cmdlen++] = *cptr;
				else if (cmdlen < (MAX_CMDNAME - 4))
					cmdlen +=
					    sprintf(&(pptr->command[cmdlen]),
",1,unused,422,unused,"				if (isprint(*cptr))
					pptr->command[cmdlen++] = *cptr;
				else if (cmdlen < (MAX_CMDNAME - 4))
					cmdlen +=
					    sprintf(&(pptr->command[cmdlen]),
",unused,psmiscpatchxen-src2Ffuser.c
"				option = option_buf;
				for (optr = options; optr->name != NULL; optr++) {
					if (strcmp(current_argv + 2, optr->name)
					    == 0) {
						sprintf(option_buf, ""-%c"",
",1,unused,988,unused,"				option = option_buf;
				for (optr = options; optr->name != NULL; optr++) {
					if (strcmp(current_argv + 2, optr->name)
					    == 0) {
						sprintf(option_buf, ""-%c"",
",unused,psmiscpatchxen-src2Ffuser.c
"
static void convert_bytes(char *buf, unsigned long bytes)
{
  if (bytes > (10000000))
	sprintf(buf, ""%lu MB"",bytes/1000000L);
",1,unused,105,unused,"
static void convert_bytes(char *buf, unsigned long bytes)
{
  if (bytes > (10000000))
	sprintf(buf, ""%lu MB"",bytes/1000000L);
",unused,psmiscpatchxen-src2Fprtstat.c
"{
  if (bytes > (10000000))
	sprintf(buf, ""%lu MB"",bytes/1000000L);
  else if (bytes > (10000))
	sprintf(buf, ""%lu kB"", bytes/1000L);
",1,unused,107,unused,"{
  if (bytes > (10000000))
	sprintf(buf, ""%lu MB"",bytes/1000000L);
  else if (bytes > (10000))
	sprintf(buf, ""%lu kB"", bytes/1000L);
",unused,psmiscpatchxen-src2Fprtstat.c
"	sprintf(buf, ""%lu MB"",bytes/1000000L);
  else if (bytes > (10000))
	sprintf(buf, ""%lu kB"", bytes/1000L);
  else
	sprintf(buf, ""%lu B"", bytes);
",1,unused,109,unused,"	sprintf(buf, ""%lu MB"",bytes/1000000L);
  else if (bytes > (10000))
	sprintf(buf, ""%lu kB"", bytes/1000L);
  else
	sprintf(buf, ""%lu B"", bytes);
",unused,psmiscpatchxen-src2Fprtstat.c
"/* minor is bits 31-20 and 7-0, major is 15-8 */
static char *convert_tty(int tty_nr)
{
  static char buf[20];
  sprintf(buf, ""%d:%d"",(tty_nr & 0xff00)>>8,(tty_nr & 0xff)|((tty_nr & 0xfff00000)>>20));
",1,unused,125,unused,"/* minor is bits 31-20 and 7-0, major is 15-8 */
static char *convert_tty(int tty_nr)
{
  static char buf[20];
  sprintf(buf, ""%d:%d"",(tty_nr & 0xff00)>>8,(tty_nr & 0xff)|((tty_nr & 0xfff00000)>>20));
",unused,psmiscpatchxen-src2Fprtstat.c
"    } else if (*here >= ' ' && *here <= '~') {
      out_char(*here);
      strcount++;
    } else {
      sprintf(tmpstr, ""\\%03o"", (unsigned char) *here);
",1,unused,584,unused,"    } else if (*here >= ' ' && *here <= '~') {
      out_char(*here);
      strcount++;
    } else {
      sprintf(tmpstr, ""\\%03o"", (unsigned char) *here);
",unused,psmiscpatchxen-src2Fpstree.c
"	    if ((thread_comm = strchr(readbuf, '('))
		    && (endcomm = strrchr(thread_comm, ')'))) {
		++thread_comm;
		*endcomm = '\0';
		sprintf(threadname, ""{%.*s}"", COMM_LEN, thread_comm);
",1,unused,814,unused,"	    if ((thread_comm = strchr(readbuf, '('))
		    && (endcomm = strrchr(thread_comm, ')'))) {
		++thread_comm;
		*endcomm = '\0';
		sprintf(threadname, ""{%.*s}"", COMM_LEN, thread_comm);
",unused,psmiscpatchxen-src2Fpstree.c
"	    }
	}
    }
    /* Fall back to old method */
    sprintf(threadname, ""{%.*s}"", COMM_LEN, comm);
",1,unused,821,unused,"	    }
	}
    }
    /* Fall back to old method */
    sprintf(threadname, ""{%.*s}"", COMM_LEN, comm);
",unused,psmiscpatchxen-src2Fpstree.c
"    pid = (pid_t) strtol(de->d_name, &endptr, 10);
    if (endptr != de->d_name && endptr[0] == '\0') {
      if (! (path = malloc(strlen(PROC_BASE) + strlen(de->d_name) + 10)))
        exit(2);
      sprintf(path, ""%s/%d/stat"", PROC_BASE, pid);
",1,unused,870,unused,"    pid = (pid_t) strtol(de->d_name, &endptr, 10);
    if (endptr != de->d_name && endptr[0] == '\0') {
      if (! (path = malloc(strlen(PROC_BASE) + strlen(de->d_name) + 10)))
        exit(2);
      sprintf(path, ""%s/%d/stat"", PROC_BASE, pid);
",unused,psmiscpatchxen-src2Fpstree.c
"        exit(2);
      sprintf(path, ""%s/%d/stat"", PROC_BASE, pid);
      if ((file = fopen(path, ""r"")) != NULL) {
        empty = 0;
        sprintf(path, ""%s/%d"", PROC_BASE, pid);
",1,unused,873,unused,"        exit(2);
      sprintf(path, ""%s/%d/stat"", PROC_BASE, pid);
      if ((file = fopen(path, ""r"")) != NULL) {
        empty = 0;
        sprintf(path, ""%s/%d"", PROC_BASE, pid);
",unused,psmiscpatchxen-src2Fpstree.c
"              int thread;

              if (! (taskpath = malloc(strlen(path) + 10)))
                exit(2);
              sprintf(taskpath, ""%s/task"", path);
",1,unused,905,unused,"              int thread;

              if (! (taskpath = malloc(strlen(path) + 10)))
                exit(2);
              sprintf(taskpath, ""%s/task"", path);
",unused,psmiscpatchxen-src2Fpstree.c
"              free(taskpath);
              if (!print_args)
                add_proc(comm, pid, ppid, pgid, st.st_uid, NULL, 0, 0, scontext);
              else {
                sprintf(path, ""%s/%d/cmdline"", PROC_BASE, pid);
",1,unused,930,unused,"              free(taskpath);
              if (!print_args)
                add_proc(comm, pid, ppid, pgid, st.st_uid, NULL, 0, 0, scontext);
              else {
                sprintf(path, ""%s/%d/cmdline"", PROC_BASE, pid);
",unused,psmiscpatchxen-src2Fpstree.c
"
static void convert_bytes(char *buf, unsigned long bytes)
{
  if (bytes > (10000000))
	sprintf(buf, ""%lu MB"",bytes/1000000L);
",1,unused,105,unused,"
static void convert_bytes(char *buf, unsigned long bytes)
{
  if (bytes > (10000000))
	sprintf(buf, ""%lu MB"",bytes/1000000L);
",unused,psmisctrusty-src2Fprtstat.c
"{
  if (bytes > (10000000))
	sprintf(buf, ""%lu MB"",bytes/1000000L);
  else if (bytes > (10000))
	sprintf(buf, ""%lu kB"", bytes/1000L);
",1,unused,107,unused,"{
  if (bytes > (10000000))
	sprintf(buf, ""%lu MB"",bytes/1000000L);
  else if (bytes > (10000))
	sprintf(buf, ""%lu kB"", bytes/1000L);
",unused,psmisctrusty-src2Fprtstat.c
"	sprintf(buf, ""%lu MB"",bytes/1000000L);
  else if (bytes > (10000))
	sprintf(buf, ""%lu kB"", bytes/1000L);
  else
	sprintf(buf, ""%lu B"", bytes);
",1,unused,109,unused,"	sprintf(buf, ""%lu MB"",bytes/1000000L);
  else if (bytes > (10000))
	sprintf(buf, ""%lu kB"", bytes/1000L);
  else
	sprintf(buf, ""%lu B"", bytes);
",unused,psmisctrusty-src2Fprtstat.c
"/* minor is bits 31-20 and 7-0, major is 15-8 */
static char *convert_tty(int tty_nr)
{
  static char buf[20];
  sprintf(buf, ""%d:%d"",(tty_nr & 0xff00)>>8,(tty_nr & 0xff)|((tty_nr & 0xfff00000)>>20));
",1,unused,125,unused,"/* minor is bits 31-20 and 7-0, major is 15-8 */
static char *convert_tty(int tty_nr)
{
  static char buf[20];
  sprintf(buf, ""%d:%d"",(tty_nr & 0xff00)>>8,(tty_nr & 0xff)|((tty_nr & 0xfff00000)>>20));
",unused,psmisctrusty-src2Fprtstat.c
"    } else if (*here >= ' ' && *here <= '~') {
      out_char(*here);
      strcount++;
    } else {
      sprintf(tmpstr, ""\\%03o"", (unsigned char) *here);
",1,unused,439,unused,"    } else if (*here >= ' ' && *here <= '~') {
      out_char(*here);
      strcount++;
    } else {
      sprintf(tmpstr, ""\\%03o"", (unsigned char) *here);
",unused,psmisctrusty-src2Fpstree.c
"    pid = (pid_t) strtol(de->d_name, &endptr, 10);
    if (endptr != de->d_name && endptr[0] == '\0') {
      if (! (path = malloc(strlen(PROC_BASE) + strlen(de->d_name) + 10)))
        exit(2);
      sprintf(path, ""%s/%d/stat"", PROC_BASE, pid);
",1,unused,682,unused,"    pid = (pid_t) strtol(de->d_name, &endptr, 10);
    if (endptr != de->d_name && endptr[0] == '\0') {
      if (! (path = malloc(strlen(PROC_BASE) + strlen(de->d_name) + 10)))
        exit(2);
      sprintf(path, ""%s/%d/stat"", PROC_BASE, pid);
",unused,psmisctrusty-src2Fpstree.c
"        exit(2);
      sprintf(path, ""%s/%d/stat"", PROC_BASE, pid);
      if ((file = fopen(path, ""r"")) != NULL) {
        empty = 0;
        sprintf(path, ""%s/%d"", PROC_BASE, pid);
",1,unused,685,unused,"        exit(2);
      sprintf(path, ""%s/%d/stat"", PROC_BASE, pid);
      if ((file = fopen(path, ""r"")) != NULL) {
        empty = 0;
        sprintf(path, ""%s/%d"", PROC_BASE, pid);
",unused,psmisctrusty-src2Fpstree.c
"              int thread;

              if (! (taskpath = malloc(strlen(path) + 10)))
                exit(2);
              sprintf(taskpath, ""%s/task"", path);
",1,unused,718,unused,"              int thread;

              if (! (taskpath = malloc(strlen(path) + 10)))
                exit(2);
              sprintf(taskpath, ""%s/task"", path);
",unused,psmisctrusty-src2Fpstree.c
"                /* if we have this dir, we're on 2.6 */
                if (! (threadname = malloc(COMM_LEN + 2 + 1))) {
                    exit(2);
                }
                sprintf(threadname, ""{%.*s}"", COMM_LEN, comm);
",1,unused,725,unused,"                /* if we have this dir, we're on 2.6 */
                if (! (threadname = malloc(COMM_LEN + 2 + 1))) {
                    exit(2);
                }
                sprintf(threadname, ""{%.*s}"", COMM_LEN, comm);
",unused,psmisctrusty-src2Fpstree.c
"#else                /*WITH_SELINUX */
                add_proc(comm, pid, ppid, pgid, st.st_uid, NULL, 0, 0);
#endif                /*WITH_SELINUX */
              else {
                sprintf(path, ""%s/%d/cmdline"", PROC_BASE, pid);
",1,unused,758,unused,"#else                /*WITH_SELINUX */
                add_proc(comm, pid, ppid, pgid, st.st_uid, NULL, 0, 0);
#endif                /*WITH_SELINUX */
              else {
                sprintf(path, ""%s/%d/cmdline"", PROC_BASE, pid);
",unused,psmisctrusty-src2Fpstree.c
"				if (isprint(*cptr))
					pptr->command[cmdlen++] = *cptr;
				else if (cmdlen < (MAX_CMDNAME - 4))
					cmdlen +=
					    sprintf(&(pptr->command[cmdlen]),
",1,unused,422,unused,"				if (isprint(*cptr))
					pptr->command[cmdlen++] = *cptr;
				else if (cmdlen < (MAX_CMDNAME - 4))
					cmdlen +=
					    sprintf(&(pptr->command[cmdlen]),
",unused,psmiscxenial-src2Ffuser.c
"				option = option_buf;
				for (optr = options; optr->name != NULL; optr++) {
					if (strcmp(current_argv + 2, optr->name)
					    == 0) {
						sprintf(option_buf, ""-%c"",
",1,unused,988,unused,"				option = option_buf;
				for (optr = options; optr->name != NULL; optr++) {
					if (strcmp(current_argv + 2, optr->name)
					    == 0) {
						sprintf(option_buf, ""-%c"",
",unused,psmiscxenial-src2Ffuser.c
"
static void convert_bytes(char *buf, unsigned long bytes)
{
  if (bytes > (10000000))
	sprintf(buf, ""%lu MB"",bytes/1000000L);
",1,unused,105,unused,"
static void convert_bytes(char *buf, unsigned long bytes)
{
  if (bytes > (10000000))
	sprintf(buf, ""%lu MB"",bytes/1000000L);
",unused,psmiscxenial-src2Fprtstat.c
"{
  if (bytes > (10000000))
	sprintf(buf, ""%lu MB"",bytes/1000000L);
  else if (bytes > (10000))
	sprintf(buf, ""%lu kB"", bytes/1000L);
",1,unused,107,unused,"{
  if (bytes > (10000000))
	sprintf(buf, ""%lu MB"",bytes/1000000L);
  else if (bytes > (10000))
	sprintf(buf, ""%lu kB"", bytes/1000L);
",unused,psmiscxenial-src2Fprtstat.c
"	sprintf(buf, ""%lu MB"",bytes/1000000L);
  else if (bytes > (10000))
	sprintf(buf, ""%lu kB"", bytes/1000L);
  else
	sprintf(buf, ""%lu B"", bytes);
",1,unused,109,unused,"	sprintf(buf, ""%lu MB"",bytes/1000000L);
  else if (bytes > (10000))
	sprintf(buf, ""%lu kB"", bytes/1000L);
  else
	sprintf(buf, ""%lu B"", bytes);
",unused,psmiscxenial-src2Fprtstat.c
"/* minor is bits 31-20 and 7-0, major is 15-8 */
static char *convert_tty(int tty_nr)
{
  static char buf[20];
  sprintf(buf, ""%d:%d"",(tty_nr & 0xff00)>>8,(tty_nr & 0xff)|((tty_nr & 0xfff00000)>>20));
",1,unused,125,unused,"/* minor is bits 31-20 and 7-0, major is 15-8 */
static char *convert_tty(int tty_nr)
{
  static char buf[20];
  sprintf(buf, ""%d:%d"",(tty_nr & 0xff00)>>8,(tty_nr & 0xff)|((tty_nr & 0xfff00000)>>20));
",unused,psmiscxenial-src2Fprtstat.c
"    } else if (*here >= ' ' && *here <= '~') {
      out_char(*here);
      strcount++;
    } else {
      sprintf(tmpstr, ""\\%03o"", (unsigned char) *here);
",1,unused,584,unused,"    } else if (*here >= ' ' && *here <= '~') {
      out_char(*here);
      strcount++;
    } else {
      sprintf(tmpstr, ""\\%03o"", (unsigned char) *here);
",unused,psmiscxenial-src2Fpstree.c
"	    if ((thread_comm = strchr(readbuf, '('))
		    && (endcomm = strrchr(thread_comm, ')'))) {
		++thread_comm;
		*endcomm = '\0';
		sprintf(threadname, ""{%.*s}"", COMM_LEN, thread_comm);
",1,unused,814,unused,"	    if ((thread_comm = strchr(readbuf, '('))
		    && (endcomm = strrchr(thread_comm, ')'))) {
		++thread_comm;
		*endcomm = '\0';
		sprintf(threadname, ""{%.*s}"", COMM_LEN, thread_comm);
",unused,psmiscxenial-src2Fpstree.c
"	    }
	}
    }
    /* Fall back to old method */
    sprintf(threadname, ""{%.*s}"", COMM_LEN, comm);
",1,unused,821,unused,"	    }
	}
    }
    /* Fall back to old method */
    sprintf(threadname, ""{%.*s}"", COMM_LEN, comm);
",unused,psmiscxenial-src2Fpstree.c
"    pid = (pid_t) strtol(de->d_name, &endptr, 10);
    if (endptr != de->d_name && endptr[0] == '\0') {
      if (! (path = malloc(strlen(PROC_BASE) + strlen(de->d_name) + 10)))
        exit(2);
      sprintf(path, ""%s/%d/stat"", PROC_BASE, pid);
",1,unused,870,unused,"    pid = (pid_t) strtol(de->d_name, &endptr, 10);
    if (endptr != de->d_name && endptr[0] == '\0') {
      if (! (path = malloc(strlen(PROC_BASE) + strlen(de->d_name) + 10)))
        exit(2);
      sprintf(path, ""%s/%d/stat"", PROC_BASE, pid);
",unused,psmiscxenial-src2Fpstree.c
"        exit(2);
      sprintf(path, ""%s/%d/stat"", PROC_BASE, pid);
      if ((file = fopen(path, ""r"")) != NULL) {
        empty = 0;
        sprintf(path, ""%s/%d"", PROC_BASE, pid);
",1,unused,873,unused,"        exit(2);
      sprintf(path, ""%s/%d/stat"", PROC_BASE, pid);
      if ((file = fopen(path, ""r"")) != NULL) {
        empty = 0;
        sprintf(path, ""%s/%d"", PROC_BASE, pid);
",unused,psmiscxenial-src2Fpstree.c
"              int thread;

              if (! (taskpath = malloc(strlen(path) + 10)))
                exit(2);
              sprintf(taskpath, ""%s/task"", path);
",1,unused,905,unused,"              int thread;

              if (! (taskpath = malloc(strlen(path) + 10)))
                exit(2);
              sprintf(taskpath, ""%s/task"", path);
",unused,psmiscxenial-src2Fpstree.c
"              free(taskpath);
              if (!print_args)
                add_proc(comm, pid, ppid, pgid, st.st_uid, NULL, 0, 0, scontext);
              else {
                sprintf(path, ""%s/%d/cmdline"", PROC_BASE, pid);
",1,unused,930,unused,"              free(taskpath);
              if (!print_args)
                add_proc(comm, pid, ppid, pgid, st.st_uid, NULL, 0, 0, scontext);
              else {
                sprintf(path, ""%s/%d/cmdline"", PROC_BASE, pid);
",unused,psmiscxenial-src2Fpstree.c
"		exit(1);
	}

	saun.sun_family = AF_UNIX;
	strcpy(saun.sun_path, ctrlsock_name);
",1,unused,196,unused,"		exit(1);
	}

	saun.sun_family = AF_UNIX;
	strcpy(saun.sun_path, ctrlsock_name);
",unused,rdesktop-integration-integration-ctrl.c
"	}

	memset(&saun, 0, sizeof(struct sockaddr_un));
	saun.sun_family = AF_UNIX;
	strcpy(saun.sun_path, ctrlsock_name);
",1,unused,471,unused,"	}

	memset(&saun, 0, sizeof(struct sockaddr_un));
	saun.sun_family = AF_UNIX;
	strcpy(saun.sun_path, ctrlsock_name);
",unused,rdesktop-integration-integration-ctrl.c
"		strncpy(pdisk_data->name, optarg, sizeof(pdisk_data->name) - 1);
		strncpy(g_rdpdr_device[*id].name, optarg, sizeof(g_rdpdr_device[*id].name) - 1);

		g_rdpdr_device[*id].local_path = (char *) xmalloc(strlen(pos2) + 1);
		strcpy(g_rdpdr_device[*id].local_path, pos2);
",1,unused,334,unused,"		strncpy(pdisk_data->name, optarg, sizeof(pdisk_data->name) - 1);
		strncpy(g_rdpdr_device[*id].name, optarg, sizeof(g_rdpdr_device[*id].name) - 1);

		g_rdpdr_device[*id].local_path = (char *) xmalloc(strlen(pos2) + 1);
		strcpy(g_rdpdr_device[*id].local_path, pos2);
",unused,rdesktop-integration-integration-disk.c
"
	if (filename && *filename && filename[strlen(filename) - 1] == '/')
		filename[strlen(filename) - 1] = 0;

	sprintf(path, ""%s%s"", g_rdpdr_device[device_id].local_path, filename ? filename : """");
",1,unused,365,unused,"
	if (filename && *filename && filename[strlen(filename) - 1] == '/')
		filename[strlen(filename) - 1] = 0;

	sprintf(path, ""%s%s"", g_rdpdr_device[device_id].local_path, filename ? filename : """");
",unused,rdesktop-integration-integration-disk.c
